ImageId,EncodedPixels
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,170107 14 170626 16 171145 18 171664 21 172182 26 172699 32 173219 34 173738 36 174258 36 174778 37 175297 39 175817 40 176336 42 176856 42 177375 43 177895 44 178414 45 178934 45 179454 45 179974 45 180494 45 181014 45 181534 45 182054 46 182574 45 183094 45 183614 45 184134 45 184654 45 185174 44 185695 43 186215 43 186736 41 187257 40 187777 39 188298 38 188818 37 189339 36 189860 34 190381 33 190902 31 191423 29 191944 26 192467 21 192989 18 193510 16 194032 14 194554 10
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,274135 7 274648 21 275166 25 275685 27 276204 29 276721 35 277235 44 277754 46 278273 48 278792 50 279310 52 279828 55 280347 56 280866 58 281385 59 281905 60 282424 61 282943 63 283462 64 283981 65 284501 65 285020 66 285539 67 286059 67 286578 68 287098 68 287618 67 288138 66 288657 67 289177 66 289697 66 290216 66 290736 65 291255 40 291775 37 292294 37 292814 36 293334 34 293854 32 294374 30 294894 29 295414 29 295934 28 296454 27 296974 26 297494 25 298014 25 298535 23 299055 23 299576 21 300097 19 300617 18 301138 17 301659 15 302180 13
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,73400 22 73916 29 74435 31 74955 31 75474 32 75993 34 76512 35 77031 36 77550 37 78070 37 78590 37 79110 37 79629 38 80149 38 80669 38 81189 38 81708 38 82228 38 82748 37 83268 36 83788 36 84308 35 84828 35 85348 35 85868 34 86388 34 86909 32 87429 31 87950 29 88470 28 88991 26 89511 25 90033 21 90556 14 91079 7
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,80208 1 80724 8 81242 12 81268 10 81759 48 82276 71 82795 73 83315 74 83834 75 84354 77 84874 78 85393 80 85912 82 86432 82 86951 84 87471 84 87990 86 88510 86 89029 87 89548 88 90067 89 90587 89 91106 90 91625 91 92145 91 92664 92 93183 92 93702 93 94222 50 94278 37 94741 49 94799 35 95261 46 95320 33 95781 32 95843 29 96301 27 96366 24 96821 26 96888 20 97341 25 97409 19 97861 24 97930 17 98382 22 98452 13 98903 19 99423 17 99944 15 100464 14 100986 11 101508 3
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,275799 9 276309 2 276314 15 276821 32 277337 39 277856 41 278376 42 278895 44 279414 45 279933 47 280452 48 280972 48 281492 48 282011 49 282531 49 283051 49 283136 17 283570 49 283654 21 284090 49 284174 22 284609 49 284693 24 285129 48 285196 4 285211 27 285649 48 285712 48 286169 47 286230 51 286688 48 286749 53 287208 47 287268 54 287729 46 287788 55 288249 46 288308 56 288769 46 288827 58 289290 45 289347 59 289810 45 289867 59 290331 44 290386 61 290851 45 290906 62 291371 45 291425 64 291892 44 291944 65 292412 44 292464 66 292933 44 292983 67 293454 43 293503 67 293975 42 294022 69 294497 41 294540 71 295018 40 295059 73 295539 113 296060 38 296099 73 296581 36 296619 73 297105 32 297139 74 297627 28 297660 73 298148 26 298180 73 298669 23 298701 71 299192 18 299222 70 299743 68 300264 66 300785 65 301306 63 301827 62 302348 60 302869 36 302913 11 303391 31 303911 30 304432 29 304953 26 305475 23 305996 21 306517 19 307038 17 307560 13 308085 6
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,354857 5 355374 11 355890 18 356404 28 356922 32 357441 34 357960 36 358480 36 359000 36 359520 36 360039 38 360559 38 361081 35 361603 31
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,25811 6 26328 12 26847 14 27366 16 27885 18 28396 29 28897 49 29414 52 29933 54 30451 56 30966 61 31482 65 32000 67 32519 68 33038 69 33556 70 34074 72 34592 73 35111 74 35630 74 36149 74 36668 73 37187 68 37706 66 38225 66 38744 65 39263 63 39779 63 40298 62 40817 62 41336 62 41856 62 42375 61 42894 61 43414 60 43933 61 44453 60 44974 58 45494 57 46014 56 46534 56 47055 54 47576 52 48098 48 48620 43 49141 41 49663 38 50185 35 50713 19
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,322684 20 323202 24 323722 26 324241 28 324760 31 325278 38 325797 41 326317 43 326836 45 327355 47 327874 50 328394 52 328913 55 329433 56 329953 57 330472 59 330992 60 331511 62 332030 64 332550 64 333070 65 333590 65 334110 66 334630 66 335149 68 335670 67 336190 68 336710 68 337230 68 337750 68 338271 67 338791 67 339312 66 339832 66 340353 65 340873 65 341394 63 341914 63 342436 60 342957 58 343477 57 343998 56 344519 54 345041 50 345563 46 346084 44 346605 42 347127 39 347651 33 348180 18 348705 9
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,232313 33 232832 35 233351 36 233870 38 234389 40 234906 44 235424 47 235943 48 236462 50 236980 52 237498 54 238016 56 238535 57 239055 57 239574 58 240094 58 240614 58 241133 59 241652 60 242172 59 242692 59 243212 59 243732 58 244252 58 244772 57 245292 57 245812 56 246333 55 246853 55 247374 53 247894 53 248414 52 248935 50 249455 50 249976 48 250496 47 251017 46 251539 43 252061 39 252583 36 253105 33 253626 31 254148 27
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,192269 5 192787 10 193306 12 193826 13 194345 14 194865 14 195385 14 195905 14 196425 14 196946 12 197466 12 197988 8 198509 6
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,31083 15 31600 25 32120 28 32639 31 33159 32 33679 34 34199 37 34719 39 35238 41 35758 41 36278 42 36798 42 37318 42 37838 43 38358 43 38878 44 39398 44 39918 45 40438 45 40958 45 41477 46 41996 47 42516 47 43035 48 43555 48 44075 48 44594 49 45113 49 45632 49 46151 49 46670 50 47190 49 47709 50 48228 49 48747 48 49267 47 49787 46 50307 45 50827 42 51347 38 51867 36 52387 35 52908 33 53428 31 53950 22 54472 14 54994 9 55516 5
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,280756 17 281274 22 281793 24 282311 29 282827 36 283342 45 283861 47 284380 49 284899 51 285418 53 285937 55 286456 56 286976 57 287495 58 288015 58 288534 60 289053 61 289572 62 290092 62 290612 62 291132 62 291652 62 292172 62 292692 62 293212 62 293732 62 294251 63 294771 63 295291 63 295810 64 296329 66 296848 69 297367 71 297887 72 298406 73 298925 75 299444 76 299964 76 300483 77 301002 79 301521 80 302041 80 302561 80 303081 80 303600 34 303635 46 304120 33 304160 41 304640 33 304681 40 305160 33 305201 40 305680 33 305722 39 306200 33 306243 38 306720 33 306763 38 307240 33 307283 38 307760 33 307802 39 308281 33 308321 40 308801 33 308840 41 309321 34 309359 42 309842 79 310362 79 310883 78 311403 78 311924 77 312444 77 312964 77 313484 77 314003 78 314523 78 315043 78 315562 78 316081 79 316599 81 317116 83 317634 64 317709 9 318153 62 318232 5 318673 60 318754 1 319192 46 319711 43 320231 43 320750 43 321270 43 321790 43 322310 43 322829 44 323349 44 323869 44 324390 43 324910 43 325431 42 325951 42 326471 42 326991 42 327512 41 328032 41 328553 40 329073 40 329594 39 330115 38 330636 37 331157 35 331678 34 332200 32 332721 30 333242 29 333765 24 334298 6
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,159046 14 159564 19 160083 22 160602 25 161120 30 161637 44 162157 47 162676 49 163196 50 163715 53 164234 58 164754 61 165273 62 165792 64 166312 64 166832 65 167352 66 167872 67 168392 67 168912 68 169432 68 169952 68 170472 68 170992 68 171512 68 172033 67 172553 67 173075 65 173595 64 174116 63 174636 62 175157 60 175683 53 176205 49 176727 46 177248 44 177770 41
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,113341 13 113858 20 114377 22 114897 23 115416 24 115936 24 116456 24 116975 26 117495 26 118015 26 118535 26 119056 25 119576 25 120096 25 120616 25 121136 25 121657 24 122177 24 122697 24 123218 23 123738 23 124260 21 124781 20 125302 19 125822 19 126343 18 126864 17 127386 15 127908 13 128429 12 128949 12 129470 10 129991 9
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,76950 9 77469 11 77988 12 78507 13 79026 15 79543 18 80062 19 80581 20 81100 21 81620 21 82139 22 82658 23 83177 24 83697 24 84217 24 84737 24 85257 24 85777 24 86297 24 86817 24 87337 24 87857 24 88377 24 88897 24 89417 24 89937 24 90457 24 90977 24 91497 24 92017 24 92537 24 93058 23 93579 22 94100 21 94620 21 95141 20 95661 20 96182 19 96704 17 97225 16 97746 15 98266 15 98788 12 99311 9 99834 6 100357 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,81239 5 81760 10 82281 12 82798 19 83321 20 83843 22 84366 23 84890 22 85414 21 85938 20 86463 17 86987 14 87511 8 88035 7 88560 5 89085 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,101661 3 102185 3 102710 2 103233 3 103755 6 104279 6 104803 6 105327 7 105852 6 106376 5 106902 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,44035 5 44559 6 45083 6 45606 6 46130 6 46654 7 47179 6 47703 6 48227 6 48751 5 49276 4 49800 5 50324 5 50848 5 51373 3 51899 1 52422 2 52945 3 53470 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,151463 6 151986 10 152508 14 153031 15 153555 15 154078 16 154602 16 155125 17 155649 17 156173 16 156698 15 157222 14 157749 8
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,7926 3 8448 5 8972 5 9495 7 10019 7 10542 8 11066 8 11590 8 12113 9 12637 8 13161 8 13685 8 14208 9 14732 9 15256 8 15781 7 16305 6 16830 4 17356 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,35228 5 35751 8 36274 9 36798 10 37321 11 37845 11 38370 11 38894 11 39418 11 39942 10 40467 8 40993 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,150524 3 151045 8 151568 11 152091 12 152614 14 153137 15 153662 14 154186 14 154710 14 155236 12 155761 11 156287 9 156812 8 157336 8 157861 8 158385 10 158909 10 159433 11 159956 12 160480 13 161004 13 161527 15 162051 15 162574 17 163097 18 163621 17 164146 16 164670 15 165194 15 165718 14 166243 12 166768 11 167293 9 167817 7 168342 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,124331 8 124853 11 125377 11 125900 12 126424 12 126948 12 127472 12 127995 13 128519 13 129043 13 129568 11 130093 10 130618 7 131144 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,81374 1 81895 7 82417 10 82940 12 83462 14 83985 15 84509 15 85033 15 85557 15 86081 15 86605 15 87129 14 87654 12 88178 10 88705 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,104437 2 104958 6 105480 8 106002 10 106525 12 107049 13 107573 13 108097 13 108621 12 109145 12 109669 11 110194 10 110719 7
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,41558 1 42082 3 42606 3 43130 3 43653 5 44177 6 44700 7 45224 7 45748 7 46273 6 46796 6 47320 6 47844 5 48368 5 48892 5 49416 5 49940 5 50464 5 50989 4 51513 3 52038 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,60961 4 61483 8 62007 9 62531 9 63054 10 63579 9 64103 8 64628 7 65154 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,7545 8 8068 9 8591 11 9114 4 9121 6 9639 3 9644 6 10166 8 10691 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,18554 3 19074 9 19597 11 20119 13 20642 14 21166 14 21690 13 22214 13 22738 12 23262 11 23787 9 24315 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,44239 2 44759 8 45282 11 45804 14 46327 17 46850 20 47374 23 47898 26 48421 28 48945 29 49468 31 49992 31 50516 32 51040 32 51565 30 52089 30 52615 27 53141 25 53667 22 54193 18 54719 14
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,177331 2 177855 4 178378 7 178901 10 179424 13 179947 16 180471 16 180995 15 181520 14 182052 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,161612 5 162135 6 162659 6 163183 6 163706 7 164229 8 164753 8 165278 6 165802 5 166327 3 166851 3 167375 3 167900 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,169471 2 169994 4 170518 4 171043 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,138557 7 139080 9 139604 9 140128 8 140651 10 141175 11 141699 11 142223 11 142747 11 143271 11 143796 10 144321 9 144846 8 145370 7 145894 7 146420 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,104511 3 105034 7 105556 9 106079 11 106602 12 107124 15 107647 16 108171 16 108694 17 109217 18 109740 19 110263 20 110786 21 111310 21 111834 21 112357 21 112880 22 113404 21 113928 20 114452 19 114976 18 115501 15 116026 12 116550 11 117075 7 117600 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,72567 2 73084 13 73607 14 74132 11 74656 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,91956 1 92476 7 93000 9 93523 10 94048 8 94573 6 95100 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,9740 3 10260 10 10783 13 11307 14 11830 16 12353 18 12877 18 13400 20 13924 20 14447 21 14971 21 15494 22 16017 23 16540 24 17062 27 17584 30 18107 31 18146 2 18630 31 18667 9 19153 31 19189 12 19676 25 19704 5 19711 14 20200 23 20229 20 20723 23 20754 19 21246 22 21280 17 21769 22 21805 16 22292 22 22329 16 22814 24 22852 17 23333 28 23376 16 23855 29 23900 16 24377 31 24424 16 24900 31 24949 15 25423 32 25472 15 25945 33 25995 15 26468 34 26518 15 26992 33 27042 15 27516 33 27566 15 28039 34 28090 15 28564 33 28614 14 29088 33 29138 14 29612 33 29663 12 30136 34 30189 9 30661 33 30714 6 31186 32 31712 31 32238 29 32765 26 33290 26 33815 25 34338 27 34862 27 35385 29 35907 32 36430 33 36954 34 37477 35 37997 39 38521 40 39044 41 39568 41 40091 42 40615 42 41139 42 41663 43 42188 42 42712 41 43236 21 43268 7 43761 16 43794 6 44286 12 44319 8 44811 10 44844 7 45335 9 45368 7 45859 9 45892 7 46383 9 46416 7 46907 10 46940 8 47432 9 47464 8 47957 9 47988 8 48481 9 48512 8 49005 9 49036 8 49528 9 49560 8 50049 11 50085 7 50570 13 50609 7 51093 14 51135 4 51616 16 52140 15 52664 15 53189 13 53714 12 54240 10 54765 9 55289 10 55813 13 55832 5 56337 3 56342 21 56861 3 56866 22 57385 2 57391 22 57909 2 57914 24 58433 3 58438 24 58957 29 59481 30 60005 30 60530 30 61056 29 61583 27 62108 27 62633 26 63158 26 63682 26 64206 27 64731 27 65255 28 65780 28 66304 28 66829 28 67353 28 67878 28 68402 29 68926 29 69450 29 69974 30 70498 30 71023 29 71547 30 72072 29 72596 29 73120 29 73644 30 74167 18 74187 12 74689 20 74712 17 75211 22 75235 20 75732 48 76254 50 76777 52 77300 54 77824 54 78348 55 78872 55 79396 55 79921 55 80445 1 80450 50 80971 22 80994 30 81495 16 81519 29 82018 15 82043 30 82543 13 82568 29 83067 12 83093 28 83591 11 83617 28 84115 11 84140 29 84639 12 84664 29 85163 11 85188 29 85687 11 85711 29 86212 9 86235 29 86737 7 86756 32 87278 34 87798 37 88317 42 88840 42 89364 41 89888 39 90411 39 90935 35 91458 34 91981 33 92505 30 93028 28 93552 27 94075 26 94599 25 95122 25 95645 26 96169 26 96692 27 97216 28 97740 28 98264 29 98788 30 99312 32 99835 41 100357 45 100881 45 101404 16 101430 21 101928 15 101955 20 102452 15 102479 21 102514 5 102975 16 103002 22 103036 9 103497 18 103527 22 103558 12 104021 18 104051 21 104082 13 104544 20 104575 21 104605 15 105068 20 105099 21 105128 16 105592 21 105623 21 105652 16 106116 21 106147 21 106175 17 106640 23 106671 22 106698 19 107164 25 107193 24 107221 20 107688 54 107744 22 108212 78 108737 76 109261 76 109786 75 110310 52 110366 19 110835 50 110892 17 111359 49 111417 15 111883 47 111942 13 112408 43 112468 11 112932 28 112965 7 112994 9 113457 27 113521 6 113981 27 114505 26 115029 26 115555 24 116080 23 116604 23 117129 23 117654 22 118178 23 118702 23 119226 23 119750 23 120275 23 120798 25 121322 25 121846 26 122370 26 122894 27 123417 30 123939 32 124461 34 124984 35 125506 37 126028 39 126551 39 127073 37 127596 37 128120 36 128643 37 129167 36 129690 34 130213 32 130737 31 131261 24 131287 4 131785 24 131813 2 132308 25 132335 3 132832 30 133356 30 133401 8 133880 30 133924 12 134405 29 134448 14 134928 30 134971 18 135452 28 135494 19 135976 28 136017 20 136499 28 136541 20 137022 28 137066 19 137545 27 137591 18 138069 26 138114 17 138592 25 138637 16 139116 24 139160 16 139639 24 139684 16 140163 24 140207 17 140687 24 140729 18 141211 24 141251 20 141735 24 141773 21 142259 25 142296 23 142783 27 142818 25 143307 60 143831 59 144356 58 144880 58 145406 55 145931 54 146458 50 146985 47 147511 44 148035 44 148560 43 149084 42 149609 39 150134 36 150659 32 151183 27 151708 22 152233 22 152758 21 153283 14 153299 4 153808 13 153823 4 154334 9 154348 4 154872 5 155396 6 155921 7 156445 8 156455 4 156969 15 157493 15 158016 17 158539 18 159063 18 159586 19 160109 21 160631 23 161152 26 161675 27 162198 29 162721 30 163244 32 163768 32 164292 33 164816 34 165340 34 165864 35 166388 36 166912 37 167436 38 167961 37 168485 38 169009 38 169534 14 169551 21 170060 9 170077 20 170585 5 170601 21 171126 21 171650 21 172174 21 172697 22 173221 21 173745 21 174269 21 174793 21 175316 22 175839 22 176362 23 176885 24 177409 23 177933 23 178457 23 178981 23 179504 25 180028 26 180552 25 181077 23 181602 19 182132 10
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,807 7 1329 11 1852 14 2376 14 2899 14 3423 13 3946 18 4469 20 4992 21 5516 22 6039 24 6563 24 7086 25 7609 26 8132 27 8655 29 9179 29 9703 29 10227 28 10751 26 11275 26 11799 26 12323 26 12848 24 13372 23 13896 23 14420 23 14943 24 15469 20 15994 16 16519 13 17043 12 17568 10 18092 9 18617 6 19141 5
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,154383 9 154905 13 155428 15 155950 18 156474 19 156997 20 157521 20 158045 20 158569 20 159093 20 159617 20 160141 20 160666 19 161191 18 161715 18 162239 18 162763 18 163288 17 163812 17 164336 17 164861 15 165385 15 165910 14 166435 12 166961 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,129762 2 130283 7 130806 9 131329 10 131852 11 132375 12 132898 13 133422 14 133945 15 134468 16 134991 17 135516 16 136040 16 136564 16 137088 16 137612 16 138139 13 138664 12 139188 11 139713 10 140237 10 140763 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,55874 6 56396 12 56919 16 57443 19 57966 21 58490 22 59014 22 59539 21 60063 22 60587 22 61112 21 61636 21 62160 22 62685 21 63209 21 63733 21 64258 21 64783 20 65307 20 65831 21 66356 20 66880 20 67405 19 67929 18 68454 17 68978 17 69504 15 70029 13 70555 10 71081 7 71607 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,172223 8 172745 12 173268 13 173791 15 174314 16 174838 16 175361 17 175885 17 176409 18 176932 19 177456 20 177980 19 178505 17 179029 17 179553 19 180076 21 180600 21 181125 19 181650 17 182181 7
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,107261 5 107784 8 108307 9 108830 10 109353 12 109877 12 110400 13 110924 13 111447 14 111970 15 112494 15 113018 15 113541 15 114065 15 114588 16 115110 18 115632 19 116154 20 116677 20 117199 21 117722 21 118246 20 118770 18 119294 18 119818 16 120342 15 120866 14 121390 13 121914 12 122439 10 122963 10 123487 9 124012 7 124537 4 125062 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,38611 1 39133 8 39656 10 40179 12 40702 15 41227 12 41751 12 42275 12 42798 12 43321 13 43845 13 44368 14 44892 13 45416 13 45940 13 46463 14 46987 14 47511 13 48035 13 48558 14 49082 14 49607 13 50131 12 50656 11 51179 12 51703 12 52227 11 52753 9 53278 8 53803 6 54328 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,130337 4 130859 7 131383 7 131907 7 132431 8 132955 10 132978 4 133479 11 133499 10 134003 12 134021 12 134527 31 135051 31 135575 31 136099 11 136113 16 136623 8 136638 15 137147 6 137163 12 137671 5 137689 9 138195 4 138717 5 139239 7 139762 8 140285 9 140806 11 141326 15 141848 16 142369 19 142890 22 143411 24 143932 27 144454 28 144977 29 145501 29 146024 30 146547 30 147070 31 147594 31 148118 30 148642 30 149166 30 149690 29 150214 28 150738 28 151262 27 151786 27 152311 25 152836 22 153361 20 153886 16 154411 12 154938 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,89979 6 90502 10 91025 11 91547 13 92071 13 92594 15 93118 15 93642 15 94166 15 94690 15 95214 14 95738 14 96262 13 96786 13 97310 12 97834 11 98359 10 98883 9 99409 5 99935 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,407 1 902 33 1423 37 1946 38 2469 39 2994 38 3518 38 4042 39 4566 41 5090 43 5615 43 6139 45 6663 45 7187 45 7711 45 8235 44 8759 44 9283 43 9808 19 9829 20 10332 16 10356 16 10857 13 10881 13 11382 11 11407 10 11906 10 11933 7 12432 7 12459 4 12959 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,34463 2 34986 4 35509 6 35527 5 36014 5 36032 9 36046 14 36536 8 36555 35 37059 11 37078 38 37582 60 38105 62 38628 64 39151 68 39674 76 40198 78 40721 81 41246 81 41770 82 42294 84 42818 84 43342 86 43867 87 44392 41 44441 38 44916 38 44967 37 45441 36 45492 37 45966 32 46017 37 46490 31 46541 38 47016 28 47066 37 47541 25 47591 36 48066 23 48116 34 48590 20 48642 32 49115 16 49168 29 49640 14 49693 20 49714 6 50165 13 50218 19 50238 4 50691 10 50744 17 50765 1 51215 11 51269 16 51739 11 51796 13 52263 12 52323 8 52788 11 53312 12 53334 9 53836 14 53855 14 54359 17 54377 16 54882 36 55406 36 55930 37 56454 37 56978 37 57502 37 58026 14 58045 18 58550 12 58570 16 59074 11 59095 15 59598 10 59620 14 60122 10 60145 13 60647 8 60670 12 61171 7 61194 12 61697 4 61719 10 62223 1 62243 10 62767 10 63290 10 63812 12 64335 13 64858 14 65381 16 65903 20 66426 23 66949 33 67472 38 67995 40 68519 40 69043 41 69567 19 69589 19 70092 15 70114 19 70617 12 70638 20 71143 7 71163 19 71687 19 72211 19 72735 19 73259 19 73784 18 74308 17 74832 16 75358 13 75883 11 76408 9 76936 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,18224 1 18742 15 19262 21 19783 27 20304 33 20823 40 21346 42 21390 7 21869 53 22393 54 22917 55 23441 56 23965 57 24488 59 24552 7 25011 61 25074 14 25535 84 26059 88 26582 29 26614 59 27106 28 27139 59 27630 26 27663 61 27753 2 28154 25 28188 62 28270 2 28276 4 28678 25 28713 63 28793 4 28800 4 29201 25 29238 64 29316 6 29324 5 29725 25 29762 65 29839 15 30249 25 30287 65 30362 17 30774 24 30812 64 30885 19 31298 23 31338 13 31358 43 31407 21 31822 20 31863 4 31883 69 32346 18 32387 3 32410 65 32871 12 32942 56 33396 4 33467 54 33993 52 34521 48 35047 47 35100 7 35572 59 36097 58 36623 57 37150 54 37675 53 38201 29 38236 16 38726 26 38761 14 39252 22 39286 13 39777 19 39810 12 40302 17 40335 10 40828 12 40861 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,76387 2 76910 3 77431 6 77954 8 78477 9 79000 11 79523 12 80047 12 80571 12 81095 12 81618 13 82142 12 82666 12 83190 12 83714 12 84238 12 84762 12 85286 12 85810 11 86335 10 86860 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,33412 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,161807 2 162331 2 162855 2 163379 2 163901 5 164424 7 164948 7 165472 7 165996 7 166520 7 167044 7 167568 7 168093 5 168619 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,97884 2 98406 9 98928 12 99451 14 99975 14 100498 15 101022 15 101546 15 102070 15 102593 15 103117 15 103641 14 104166 12 104691 10 105215 9 105740 6
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,134575 10 134591 4 135098 25 135622 28 136145 30 136669 30 137192 31 137716 31 138241 31 138766 30 139290 30 139814 30 140339 28 140863 28 141387 28 141911 28 142436 27 142960 26 143484 24 144010 18 144536 12 145061 9
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,10912 8 11436 9 11959 10 12482 12 13006 12 13530 12 14054 12 14579 10 15104 7
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,56509 9 57032 9 57555 9 58079 9 58603 11 59127 12 59651 12 60175 11 60699 9 61224 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,179657 6 180179 12 180703 12 181227 11 181751 11
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,6220 4 6741 9 7265 13 7790 14 8314 15 8842 12 9368 11 9895 8 10421 6 10947 4
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,118884 8 119407 11 119930 13 120453 14 120977 14 121500 15 122024 15 122548 15 123072 16 123596 16 124120 15 124644 15 125168 15 125692 15 126215 16 126739 15 127263 15 127787 14 128311 13 128835 12 129359 11 129883 9 130408 7 130932 6 131457 3
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,169713 9 170236 11 170759 12 171283 12 171807 12 172332 11 172856 10 173381 8 173909 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,506 1 1017 30 1539 32 2062 34 2586 34 3112 32 3637 31 4162 30 4687 29 5212 28 5736 27 6261 26 6786 25 7310 24 7835 23 8359 22 8882 22 9406 20 9929 17 10453 14 10976 14 11499 16 12022 18 12545 20 13068 20 13574 38 14096 39 14617 41 15140 41 15663 40 16187 27 16710 24 17235 22 17759 22 18284 20 18808 18 19333 14 19858 7 20384 4 20909 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,61257 2 61780 3 62304 3 62829 1
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,59161 2 59685 2 60209 2
b83d1d77935b6cfd44105b54600ffc4b6bd82de57dec65571bcb117fa8398ba3,150345 5 150869 5 151393 4 151918 1 152442 1 152966 2 153490 1
